brand,product_name,rating,review_title,review_body,review_text,review_date,source_file,source_sheet,source_review_id,voc_tags,voc_tag_count,sentiment,matched_keywords
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,"As always, Kartell delivers the perfect balance of quality and style with these fun, versatile, and durable chairs. I love that they are light enough for me to easily move to the dining room for larger dinner parties, as well as how they offer unobtrusive seating throughout my home. And, they are surprisingly comfy, especially for not being upholstered! I use one for my home office chair, and I am able to sit comfortably for several hours at a time. They remain a classic for a reason - you truly can't go wrong!","As always, Kartell delivers the perfect balance of quality and style with these fun, versatile, and durable chairs. I love that they are light enough for me to easily move to the dining room for larger dinner parties, as well as how they offer unobtrusive seating throughout my home. And, they are surprisingly comfy, especially for not being upholstered! I use one for my home office chair, and I am able to sit comfortably for several hours at a time. They remain a classic for a reason - you truly can't go wrong!",2014-09-18,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,1790867,艺术感/收藏感; 做工质量; 尺寸与空间适配; 舒适度/实用性; 情绪价值,5,正向,"艺术感/收藏感: classic, kartell | 做工质量: quality, durable | 尺寸与空间适配: room | 舒适度/实用性: comfy, sit, use, versatile | 情绪价值: love, perfect"
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),4.0,,Picture perfect and nothing less than what we were expecting. It's a good quality chair for the price. I can't say we were disappointed in the least.,Picture perfect and nothing less than what we were expecting. It's a good quality chair for the price. I can't say we were disappointed in the least.,2014-09-15,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,1778336,做工质量; 价格价值感; 情绪价值; 照片与实物差异,4,正向,做工质量: quality | 价格价值感: price | 情绪价值: perfect | 照片与实物差异: picture
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,Absolutely gorgeous. It was also surprisingly comfortable and sturdy. Thanks.,Absolutely gorgeous. It was also surprisingly comfortable and sturdy. Thanks.,2014-09-11,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,1749623,外观审美; 做工质量; 舒适度/实用性,3,正向,外观审美: gorgeous | 做工质量: sturdy | 舒适度/实用性: comfortable
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,this chair is always a great addition to any room.,this chair is always a great addition to any room.,2014-08-25,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,1668527,尺寸与空间适配,1,正向,尺寸与空间适配: room
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,"We love our Ghost chairs, they both fit into my office perfectly! Very funky and different, they are a great idea for a small space where you don't want the furniture to feel too heavy. I would definitely recommend!","We love our Ghost chairs, they both fit into my office perfectly! Very funky and different, they are a great idea for a small space where you don't want the furniture to feel too heavy. I would definitely recommend!",2014-07-23,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,1587916,艺术感/收藏感; 做工质量; 尺寸与空间适配; 情绪价值; 照片与实物差异,5,正向,"艺术感/收藏感: ghost | 做工质量: heavy | 尺寸与空间适配: small, space, fit | 情绪价值: love, recommend | 照片与实物差异: different"
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,The chair is a classic and can add a modern touch to any room.,The chair is a classic and can add a modern touch to any room.,2014-07-02,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,1530747,外观审美; 艺术感/收藏感; 尺寸与空间适配,3,正向,外观审美: modern | 艺术感/收藏感: classic | 尺寸与空间适配: room
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,"This chair has been around for awhile but still does it for me. It enhances any table, is COMFORTABLE, and still mesmerizes my guests. I own 10 ghost chairs in total and love them!","This chair has been around for awhile but still does it for me. It enhances any table, is COMFORTABLE, and still mesmerizes my guests. I own 10 ghost chairs in total and love them!",2014-06-10,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,1491526,艺术感/收藏感; 舒适度/实用性; 情绪价值,3,正向,艺术感/收藏感: ghost | 舒适度/实用性: comfortable | 情绪价值: love
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,The chair is great. It is the highest quality chair. We love the chair and love the brand of Kartell.,The chair is great. It is the highest quality chair. We love the chair and love the brand of Kartell.,2014-06-03,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,1477283,艺术感/收藏感; 做工质量; 情绪价值,3,正向,艺术感/收藏感: kartell | 做工质量: quality | 情绪价值: love
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,"Love it!! Quick shipping, packed well. Using as a chair for vanity table in bedroom. My designer was blown away at price. I know I got a good deal. Was my first purchase here, will definitely order more.","Love it!! Quick shipping, packed well. Using as a chair for vanity table in bedroom. My designer was blown away at price. I know I got a good deal. Was my first purchase here, will definitely order more.",2014-03-18,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,1267804,物流包装; 价格价值感; 情绪价值,3,正向,"物流包装: shipping | 价格价值感: price, purchase, deal | 情绪价值: love"
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,This is surprisingly comfortable and a nice addition to the black smoke chair I had for my dining table. Classic and elegant,This is surprisingly comfortable and a nice addition to the black smoke chair I had for my dining table. Classic and elegant,2013-12-13,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,1062873,艺术感/收藏感; 舒适度/实用性,2,正向,艺术感/收藏感: classic | 舒适度/实用性: comfortable
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,Better even than I expected. Great looking and surprisingly comfortable without a cushion. Perfect despite having purchased them out-of-box. Not a scratch have i found. Totally love the mix of the ghost and a French King.,Better even than I expected. Great looking and surprisingly comfortable without a cushion. Perfect despite having purchased them out-of-box. Not a scratch have i found. Totally love the mix of the ghost and a French King.,2013-08-19,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,913018,艺术感/收藏感; 舒适度/实用性; 物流包装; 情绪价值; 照片与实物差异,5,正向,"艺术感/收藏感: ghost | 舒适度/实用性: comfortable | 物流包装: box | 情绪价值: love, perfect | 照片与实物差异: expected"
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,Surprisingly comfortable. Look great with white lacquer dining table. We have another set and they do scratch easily but we want them used so its ok.,Surprisingly comfortable. Look great with white lacquer dining table. We have another set and they do scratch easily but we want them used so its ok.,2013-07-14,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,880050,外观审美; 舒适度/实用性,2,正向,外观审美: look | 舒适度/实用性: comfortable
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,"If you are looking for a chair that disappears, this is it. I purchased this because I wanted a chair that did not stand out in my room, and this does the job perfectly.","If you are looking for a chair that disappears, this is it. I purchased this because I wanted a chair that did not stand out in my room, and this does the job perfectly.",2013-06-16,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,848298,尺寸与空间适配,1,正向,尺寸与空间适配: room
Unknown,Masters 18.11'' H Stacking Armchair (Set of 2),5.0,,"absolutely love the Masters Armchair by Kartell. The design is stunning—modern, sculptural, and instantly elevates the entire balcony. They’re surprisingly sturdy with a solid weight that feels high-quality without being too heavy. These chairs really set the tone for the entire space, and I’ve ended up designing the balcony around them. Well worth the investment","absolutely love the Masters Armchair by Kartell. The design is stunning—modern, sculptural, and instantly elevates the entire balcony. They’re surprisingly sturdy with a solid weight that feels high-quality without being too heavy. These chairs really set the tone for the entire space, and I’ve ended up designing the balcony around them. Well worth the investment",2026-04-21,Masters 18.11'' H Stacking Armchair (Set of 2)_70条.xlsx,Sheet1,165167379,外观审美; 艺术感/收藏感; 做工质量; 尺寸与空间适配; 价格价值感; 情绪价值,6,正向,"外观审美: design, modern | 艺术感/收藏感: sculptural, kartell, masters | 做工质量: quality, sturdy, solid, heavy | 尺寸与空间适配: space | 价格价值感: worth, investment, well worth, worth the investment | 情绪价值: love, stunning"
Unknown,Masters 18.11'' H Stacking Armchair (Set of 2),3.0,,"I love the chair. What i don't love is the mustard is not mustard... it is green/yellow. I just furnished a new vacation home and dont have the energy to repack these and send back so I am keeping them, BUT they are not mustard yellow. See the pic of it by something that is mustard yellow. Compare the actual color of the chair to that of what is online... different!","I love the chair. What i don't love is the mustard is not mustard... it is green/yellow. I just furnished a new vacation home and dont have the energy to repack these and send back so I am keeping them, BUT they are not mustard yellow. See the pic of it by something that is mustard yellow. Compare the actual color of the chair to that of what is online... different!",2016-12-13,Masters 18.11'' H Stacking Armchair (Set of 2)_70条.xlsx,Sheet1,8748755,外观审美; 情绪价值; 照片与实物差异,3,正向,"外观审美: color | 情绪价值: love | 照片与实物差异: different, actual"
Unknown,Masters 18.11'' H Stacking Armchair (Set of 2),5.0,,This is a stunningly beautiful chair. A bit pricey but comfortable.,This is a stunningly beautiful chair. A bit pricey but comfortable.,2021-03-23,Masters 18.11'' H Stacking Armchair (Set of 2)_70条.xlsx,Sheet1,69018002,外观审美; 舒适度/实用性,2,正向,外观审美: beautiful | 舒适度/实用性: comfortable
Unknown,Masters 18.11'' H Stacking Armchair (Set of 2),5.0,,"These chairs are absolutely amazing. I’ve been obsessed for years and so glad I finally pulled the trigger. Gorgeous and comfortable, you will not regret this purchase!","These chairs are absolutely amazing. I’ve been obsessed for years and so glad I finally pulled the trigger. Gorgeous and comfortable, you will not regret this purchase!",2020-11-12,Masters 18.11'' H Stacking Armchair (Set of 2)_70条.xlsx,Sheet1,61954471,外观审美; 舒适度/实用性; 价格价值感; 情绪价值,4,正向,外观审美: gorgeous | 舒适度/实用性: comfortable | 价格价值感: purchase | 情绪价值: amazing
Unknown,Masters 18.11'' H Stacking Armchair (Set of 2),3.0,,"I ordered two of the orange chairs and I'm a bit disappointed. They truly are made of very light-weight plastic and I didn't find them particularly comfortable -- if you sit back to have the back rest support you, you're much too far from the table. Extra points for style, but they cost too much for what they are.","I ordered two of the orange chairs and I'm a bit disappointed. They truly are made of very light-weight plastic and I didn't find them particularly comfortable -- if you sit back to have the back rest support you, you're much too far from the table. Extra points for style, but they cost too much for what they are.",2019-04-25,Masters 18.11'' H Stacking Armchair (Set of 2)_70条.xlsx,Sheet1,31604086,材质质感; 舒适度/实用性; 价格价值感,3,负向,"材质质感: plastic | 舒适度/实用性: comfortable, sit | 价格价值感: cost too much, cost"
Unknown,Masters 18.11'' H Stacking Armchair (Set of 2),1.0,,"The quality of the chairs is fine, and I love the look of them. Unfortunately, they are too uncomfortable to be used as a dining chair. And, the manufacturer of this chair does not allow returns, so we are stuck with them. We knew that they weren't returnable, but we decided to take the risk because they are perfect with the table we ordered. Expensive lesson learned.","The quality of the chairs is fine, and I love the look of them. Unfortunately, they are too uncomfortable to be used as a dining chair. And, the manufacturer of this chair does not allow returns, so we are stuck with them. We knew that they weren't returnable, but we decided to take the risk because they are perfect with the table we ordered. Expensive lesson learned.",2018-02-26,Masters 18.11'' H Stacking Armchair (Set of 2)_70条.xlsx,Sheet1,18138388,外观审美; 做工质量; 舒适度/实用性; 价格价值感; 情绪价值,5,负向,"外观审美: look | 做工质量: quality | 舒适度/实用性: uncomfortable | 价格价值感: expensive | 情绪价值: love, perfect"
